type	league	clubIndex	club	playerIndex	player	position	age	overall	nationality	speed	resistance	quality	morale	style	formation	value	wage	uid	provenance
P	eu_portugal	7	SL Benfica	11	Rúben Amorim	2	25	77	Unknown	76	76	74	55	0	0	6561000	360000	eu:rubenamorim	SEASON_APPS_FIFA11
P	eu_portugal	7	SL Benfica	12	Airton	2	20	76	Unknown	72	84	69	55	0	0	6084000	330000	eu:airton	SEASON_APPS_FIFA11
P	eu_portugal	7	SL Benfica	13	Javier Saviola	3	28	81	Unknown	74	89	77	55	0	0	8649000	480000	eu:javiersaviola	SEASON_APPS_FIFA11
P	eu_portugal	7	SL Benfica	14	Óscar Cardozo	3	27	84	Unknown	84	70	78	55	0	0	10404000	570000	eu:oscarcardozo	SEASON_APPS_FIFA11
P	eu_portugal	7	SL Benfica	15	Nuno Gomes	3	34	75	Unknown	72	69	69	55	0	0	5625000	310000	eu:nunogomes	SEASON_APPS_FIFA11
P	eu_portugal	7	SL Benfica	16	Alan Kardec	3	21	74	Unknown	74	58	72	55	0	0	5184000	280000	eu:alankardec	SEASON_APPS_FIFA11
P	eu_portugal	7	SL Benfica	17	Weldon	3	29	75	Unknown	75	70	70	55	0	0	5625000	310000	eu:weldon	SEASON_APPS_FIFA11
P	eu_portugal	7	SL Benfica	18	Fábio Faria	1	21	72	Unknown	81	62	69	55	0	0	4356000	240000	eu:fabiofaria	SEASON_APPS_FIFA11
P	eu_portugal	7	SL Benfica	19	Maximiliano Pereira	2	26	77	Unknown	79	79	74	55	0	0	6561000	360000	eu:maximilianopereira:08061984	SEASON_ARCHIVE_EST_RATING
P	eu_portugal	7	SL Benfica	20	Franco Jara	3	22	77	Unknown	71	83	72	55	0	0	6561000	360000	eu:francojara:15071988	SEASON_ARCHIVE_EST_RATING
P	eu_portugal	7	SL Benfica	21	Sidnei	1	20	74	Unknown	69	78	74	55	0	0	5184000	280000	eu:sidnei:23081989	SEASON_ARCHIVE_EST_RATING
T	eu_portugal	8	Sporting CP	-1		-1	2010	0	Portugal	0	0	0	55	55	2	0	0	eu_portugal:8	REGISTRY
P	eu_portugal	8	Sporting CP	0	Rui Patrício	0	22	76	Unknown	63	68	72	55	0	0	6084000	330000	eu:ruipatricio	SEASON_APPS_EST_RATING
P	eu_portugal	8	Sporting CP	1	Timo Hildebrand	0	31	79	Unknown	82	65	79	55	0	0	7569000	420000	eu:timohildebrand	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	2	João Pereira	1	26	81	Unknown	80	81	66	55	0	0	8649000	480000	eu:joaopereira	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	3	Daniel Carriço	1	21	78	Unknown	82	69	76	55	0	0	7056000	390000	eu:danielcarrico	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	4	Anderson Polga	1	31	77	Unknown	78	77	71	55	0	0	6561000	360000	eu:andersonpolga	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	5	Evaldo	1	28	75	Unknown	71	61	59	55	0	0	5625000	310000	eu:evaldo	SEASON_APPS_EST_RATING
P	eu_portugal	8	Sporting CP	6	Caneira	1	22	72	Unknown	65	69	66	55	0	0	4356000	240000	eu:caneira	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_portugal	8	Sporting CP	7	Pedro Mendes	2	31	76	Unknown	83	51	75	55	0	0	6084000	330000	eu:pedromendes	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	8	Maniche	2	32	75	Unknown	74	68	74	55	0	0	5625000	310000	eu:maniche	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	9	Matías Fernández	2	24	78	Unknown	72	81	63	55	0	0	7056000	390000	eu:matiasfernandez	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	10	Jaime Valdés	2	29	78	Unknown	70	84	61	55	0	0	7056000	390000	eu:jaimevaldes	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	11	Marat Izmailov	2	27	79	Unknown	72	61	81	55	0	0	7569000	420000	eu:maratizmailov	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	12	Simon Vukčević	2	24	78	Unknown	80	71	76	55	0	0	7056000	390000	eu:simonvukcevic	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	13	Zapater	2	20	73	Unknown	71	84	67	55	0	0	4761000	260000	eu:zapater	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_portugal	8	Sporting CP	14	Liedson	3	32	84	Unknown	86	60	83	55	0	0	10404000	570000	eu:liedson	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	15	Hélder Postiga	3	27	75	Unknown	75	77	70	55	0	0	5625000	310000	eu:helderpostiga	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	16	Yannick Djaló	3	24	76	Unknown	75	64	71	55	0	0	6084000	330000	eu:yannickdjalo	SEASON_APPS_FIFA11
P	eu_portugal	8	Sporting CP	17	Carlos Saleiro	3	24	74	Unknown	78	73	74	55	0	0	5184000	280000	eu:carlossaleiro:25021986	SEASON_ARCHIVE_EST_RATING
P	eu_portugal	8	Sporting CP	18	Abel Ferreira	1	31	71	Unknown	78	70	73	55	0	0	3969000	220000	eu:abelferreira:22121978	SEASON_ARCHIVE_EST_RATING
P	eu_portugal	8	Sporting CP	19	Marco Torsiglieri	1	22	71	Unknown	67	75	69	55	0	0	3969000	220000	eu:marcotorsiglieri:12011988	SEASON_ARCHIVE_EST_RATING
P	eu_portugal	8	Sporting CP	20	Diogo Salomão	2	21	71	Unknown	70	76	73	55	0	0	3969000	220000	eu:diogosalomao:14091988	SEASON_ARCHIVE_EST_RATING
T	eu_portugal	9	Vitória SC	-1		-1	2010	0	Portugal	0	0	0	55	55	2	0	0	eu_portugal:9	REGISTRY
P	eu_portugal	9	Vitória SC	0	Nilson	0	34	73	Unknown	69	74	65	55	0	0	4761000	260000	eu:nilson	SEASON_APPS_EST_RATING
P	eu_portugal	9	Vitória SC	1	João Paulo	1	29	70	Unknown	72	69	59	55	0	0	3600000	200000	eu:joaopaulo	SEASON_APPS_FIFA11
P	eu_portugal	9	Vitória SC	2	Anderson Santana	1	24	67	Unknown	62	65	72	55	0	0	2601000	140000	eu:andersonsantana	SEASON_APPS_EST_RATING
P	eu_portugal	9	Vitória SC	3	Flávio Meireles	2	33	70	Unknown	78	56	70	55	0	0	3600000	200000	eu:flaviomeireles	SEASON_APPS_FIFA11
P	eu_portugal	9	Vitória SC	4	João Alves	2	29	71	Unknown	80	64	70	55	0	0	3969000	220000	eu:joaoalves	SEASON_APPS_FIFA11
P	eu_portugal	9	Vitória SC	5	Rui Miguel	2	26	72	Unknown	68	76	62	55	0	0	4356000	240000	eu:ruimiguel	SEASON_APPS_FIFA11
P	eu_portugal	9	Vitória SC	6	Pereirinha	2	27	75	Unknown	72	52	77	55	0	0	5625000	310000	eu:pereirinha	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_portugal	9	Vitória SC	7	Jorge Ribeiro	1	28	74	Unknown	62	74	66	55	0	0	5184000	280000	eu:jorgeribeiro	SEASON_APPS_FIFA11
P	eu_portugal	9	Vitória SC	8	Targino	3	26	73	Unknown	76	62	74	55	0	0	4761000	260000	eu:targino	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_portugal	9	Vitória SC	9	Edgar Silva	3	23	72	Unknown	67	67	72	55	0	0	4356000	240000	eu:edgarsilva	SEASON_APPS_EST_RATING
P	eu_portugal	9	Vitória SC	10	Maranhão	3	25	67	Unknown	55	56	67	55	0	0	2601000	140000	eu:maranhao	SEASON_APPS_EST_RATING
P	eu_portugal	9	Vitória SC	11	Toscano	2	32	70	Unknown	61	73	71	55	0	0	3600000	200000	eu:toscano	ESTIMATED
P	eu_portugal	9	Vitória SC	12	Bruno Teles	1	24	71	Unknown	62	64	70	55	0	0	3969000	220000	eu:brunoteles	SEASON_APPS_EST_RATING
P	eu_portugal	9	Vitória SC	13	João Ribeiro	2	22	71	Unknown	67	77	76	55	0	0	3969000	220000	eu:joaoribeiro:13081987	SEASON_ARCHIVE_EST_RATING
P	eu_portugal	9	Vitória SC	14	Cléber Monteiro	2	30	70	Unknown	63	76	72	55	0	0	3600000	200000	eu:clebermonteiro:23051980	SEASON_ARCHIVE_EST_RATING
P	eu_portugal	9	Vitória SC	15	Abdelghani Faouzi	3	25	69	Unknown	69	63	72	55	0	0	3249000	180000	eu:abdelghanifaouzi:13071985	SEASON_ARCHIVE_EST_RATING
T	eu_portugal	10	Vitória Setúbal	-1		-1	2010	0	Portugal	0	0	0	55	55	2	0	0	eu_portugal:10	REGISTRY
P	eu_portugal	10	Vitória Setúbal	0	Ricardo Batista	0	32	66	Unknown	67	71	62	55	0	0	2304000	120000	eu:ricardobatista	ESTIMATED
P	eu_portugal	10	Vitória Setúbal	1	Aurélien Collin	1	24	73	Unknown	73	68	73	55	0	0	4761000	260000	eu:aureliencollin	SEASON_APPS_FIFA11
P	eu_portugal	10	Vitória Setúbal	2	Ricardo Silva	1	34	70	Unknown	70	70	58	55	0	0	3600000	200000	eu:ricardosilva	SEASON_APPS_EST_RATING
P	eu_portugal	10	Vitória Setúbal	3	Miguelito	2	29	71	Unknown	72	71	71	55	0	0	3969000	220000	eu:miguelito	SEASON_APPS_EST_RATING
P	eu_portugal	10	Vitória Setúbal	4	Joãozinho	2	33	57	Unknown	63	48	57	55	0	0	441000	50000	eu:joaozinho	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_portugal	10	Vitória Setúbal	5	Hugo Leal	2	30	70	Unknown	72	69	68	55	0	0	3600000	200000	eu:hugoleal	SEASON_APPS_FIFA11
P	eu_portugal	10	Vitória Setúbal	6	Bruno Gallo	2	22	67	Unknown	65	62	62	55	0	0	2601000	140000	eu:brunogallo	SEASON_APPS_FIFA11
P	eu_portugal	10	Vitória Setúbal	7	Zé Pedro	1	21	63	Unknown	66	67	68	55	0	0	1521000	80000	eu:zepedro	ESTIMATED
P	eu_portugal	10	Vitória Setúbal	8	Paulo Regula	2	21	65	Unknown	63	69	60	55	0	0	2025000	110000	eu:pauloregula	SEASON_APPS_FIFA11
P	eu_portugal	10	Vitória Setúbal	9	Jaílson	3	29	69	Unknown	71	58	58	55	0	0	3249000	180000	eu:jailson	SEASON_APPS_FIFA11
P	eu_portugal	10	Vitória Setúbal	10	Leandro Branco	2	31	64	Unknown	60	60	69	55	0	0	1764000	90000	eu:leandrobranco	ESTIMATED
P	eu_portugal	10	Vitória Setúbal	11	Valdomiro	1	31	69	Unknown	58	55	61	55	0	0	3249000	180000	eu:valdomiro	SEASON_APPS_EST_RATING
P	eu_portugal	10	Vitória Setúbal	12	Ney Santos	1	29	70	Unknown	71	64	70	55	0	0	3600000	200000	eu:neysantos	SEASON_APPS_EST_RATING
P	eu_portugal	10	Vitória Setúbal	13	Zeca	2	21	70	Unknown	77	70	67	55	0	0	3600000	200000	eu:zeca:31081988	SEASON_ARCHIVE_EST_RATING
P	eu_portugal	10	Vitória Setúbal	14	Cláudio Pitbull	3	28	70	Unknown	67	67	72	55	0	0	3600000	200000	eu:claudiopitbull:08011982	SEASON_ARCHIVE_EST_RATING
P	eu_portugal	10	Vitória Setúbal	15	Neca	2	30	70	Unknown	68	69	67	55	0	0	3600000	200000	eu:neca:31121979	SEASON_ARCHIVE_EST_RATING
P	eu_portugal	10	Vitória Setúbal	16	Sassá	3	22	69	Unknown	74	68	69	55	0	0	3249000	180000	eu:sassa:26011988	SEASON_ARCHIVE_EST_RATING
P	eu_portugal	10	Vitória Setúbal	17	Anderson do Ó	1	29	68	Unknown	61	74	71	55	0	0	2916000	160000	eu:andersondoo:14121980	SEASON_ARCHIVE_EST_RATING
T	eu_romania	0	Astra Ploiești	-1		-1	2010	0	Romania	0	0	0	55	55	2	0	0	eu_romania:0	REGISTRY
P	eu_romania	0	Astra Ploiești	0	Silviu Lung Jr.	0	21	63	Unknown	69	68	61	55	0	0	1521000	80000	eu:silviulungjr	ESTIMATED
P	eu_romania	0	Astra Ploiești	1	Miron	0	21	65	Unknown	61	64	62	55	0	0	2025000	110000	eu:miron	ESTIMATED
P	eu_romania	0	Astra Ploiești	2	Ovidiu Mihalache	1	26	62	Unknown	59	62	67	55	0	0	1296000	70000	eu:ovidiumihalache	ESTIMATED
P	eu_romania	0	Astra Ploiești	3	Alexandru Mățel	1	20	68	Unknown	61	70	61	55	0	0	2916000	160000	eu:alexandrumatel	SEASON_APPS_EST_RATING
P	eu_romania	0	Astra Ploiești	4	Takayuki Seto	2	24	69	Unknown	67	70	69	55	0	0	3249000	180000	eu:takayukiseto	SEASON_APPS_EST_RATING
P	eu_romania	0	Astra Ploiești	5	Florin Lovin	1	31	62	Unknown	59	67	56	55	0	0	1296000	70000	eu:florinlovin	ESTIMATED
P	eu_romania	0	Astra Ploiești	6	Nicolae Grigore	1	33	60	Unknown	68	59	59	55	0	0	900000	50000	eu:nicolaegrigore	ESTIMATED
P	eu_romania	0	Astra Ploiești	7	Gabriel Enache	1	22	60	Unknown	68	66	60	55	0	0	900000	50000	eu:gabrielenache	ESTIMATED
P	eu_romania	0	Astra Ploiești	8	Fatai Kehinde	2	32	64	Unknown	66	67	60	55	0	0	1764000	90000	eu:fataikehinde	ESTIMATED
P	eu_romania	0	Astra Ploiești	9	Mirko Ivanovski	2	27	60	Unknown	59	57	66	55	0	0	900000	50000	eu:mirkoivanovski	ESTIMATED
P	eu_romania	0	Astra Ploiești	10	Bogdan Chipirliu	2	32	65	Unknown	63	68	66	55	0	0	2025000	110000	eu:bogdanchipirliu	ESTIMATED
P	eu_romania	0	Astra Ploiești	11	Marian Cristescu	2	26	64	Unknown	60	64	62	55	0	0	1764000	90000	eu:mariancristescu	ESTIMATED
P	eu_romania	0	Astra Ploiești	12	Paulinho	2	25	66	Unknown	65	61	72	55	0	0	2304000	120000	eu:paulinho	SEASON_APPS_EST_RATING
P	eu_romania	0	Astra Ploiești	13	Marius Mihalache	1	25	69	Unknown	65	64	71	55	0	0	3249000	180000	eu:mariusmihalache:14121984	SEASON_ARCHIVE_EST_RATING
P	eu_romania	0	Astra Ploiești	14	Sorin Strătilă	2	23	69	Unknown	67	75	67	55	0	0	3249000	180000	eu:sorinstratila:20101986	SEASON_ARCHIVE_EST_RATING
P	eu_romania	0	Astra Ploiești	15	Kehinde Fatai	3	20	68	Unknown	67	73	72	55	0	0	2916000	160000	eu:kehindefatai:19021990	SEASON_ARCHIVE_EST_RATING
P	eu_romania	0	Astra Ploiești	16	Lucian Goian	1	27	67	Unknown	73	63	64	55	0	0	2601000	140000	eu:luciangoian:10021983	SEASON_ARCHIVE_EST_RATING
P	eu_romania	0	Astra Ploiești	17	Osvaldo Miranda	3	26	67	Unknown	62	71	69	55	0	0	2601000	140000	eu:osvaldomiranda:24061984	SEASON_ARCHIVE_EST_RATING
P	eu_romania	0	Astra Ploiești	18	Radek Opršal	1	32	67	Unknown	62	62	70	55	0	0	2601000	140000	eu:radekoprsal:09051978	SEASON_ARCHIVE_EST_RATING
P	eu_romania	0	Astra Ploiești	19	Marius Tigoianu	2	20	67	Unknown	69	66	67	55	0	0	2601000	140000	eu:mariustigoianu:22091989	SEASON_ARCHIVE_EST_RATING
P	eu_romania	0	Astra Ploiești	20	Alexandru Stan	2	21	66	Unknown	63	67	63	55	0	0	2304000	120000	eu:alexandrustan:07021989	SEASON_ARCHIVE_EST_RATING
T	eu_romania	1	CFR Cluj	-1		-1	2010	0	Romania	0	0	0	55	55	2	0	0	eu_romania:1	REGISTRY
P	eu_romania	1	CFR Cluj	0	Nuno Claro	0	33	71	Unknown	64	65	70	55	0	0	3969000	220000	eu:nunoclaro	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	1	Mihai Mincă	0	25	67	Unknown	72	56	67	55	0	0	2601000	140000	eu:mihaiminca	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	2	Boris Pešković	0	34	69	Unknown	76	72	75	55	0	0	3249000	180000	eu:borispeskovic	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	3	Eduard Stăncioiu	0	29	67	Unknown	67	73	70	55	0	0	2601000	140000	eu:eduardstancioiu	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	4	Tony	1	29	67	Unknown	67	56	61	55	0	0	2601000	140000	eu:tony	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	5	Edimar	1	24	68	Unknown	64	59	64	55	0	0	2916000	160000	eu:edimar	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	6	Cristian Panin	1	32	71	Unknown	61	68	61	55	0	0	3969000	220000	eu:cristianpanin	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	7	Felice Piccolo	1	26	69	Unknown	72	64	65	55	0	0	3249000	180000	eu:felicepiccolo	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	8	Ionuț Rada	1	28	70	Unknown	67	64	70	55	0	0	3600000	200000	eu:ionutrada	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	9	Emmanuel Culio	2	26	70	Unknown	77	62	66	55	0	0	3600000	200000	eu:emmanuelculio	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	10	Sixto Peralta	2	31	70	Unknown	54	64	61	55	0	0	3600000	200000	eu:sixtoperalta	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	11	Roberto De Zerbi	2	31	69	Unknown	69	66	69	55	0	0	3249000	180000	eu:robertodezerbi	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	12	Rafael Bastos	2	25	71	Unknown	75	69	63	55	0	0	3969000	220000	eu:rafaelbastos	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	13	Gabriel Mureșan	1	28	68	Unknown	70	67	61	55	0	0	2916000	160000	eu:gabrielmuresan	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	14	Dominique Kivuvu	1	22	70	Unknown	75	65	64	55	0	0	3600000	200000	eu:dominiquekivuvu	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	15	Ioan Hora	3	21	70	Unknown	60	65	66	55	0	0	3600000	200000	eu:ioanhora	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	16	Emmanuel Koné	2	23	70	Unknown	72	72	71	55	0	0	3600000	200000	eu:emmanuelkone	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	17	Emil Dică	2	28	69	Unknown	75	60	62	55	0	0	3249000	180000	eu:emildica	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	18	Tomás Costa	2	25	67	Unknown	74	70	65	55	0	0	2601000	140000	eu:tomascosta	SEASON_APPS_EST_RATING
P	eu_romania	1	CFR Cluj	19	Ricardo Cadú	1	28	72	Unknown	74	70	68	55	0	0	4356000	240000	eu:ricardocadu:21121981	SEASON_ARCHIVE_EST_RATING
P	eu_romania	1	CFR Cluj	20	Cristian Bud	3	25	69	Unknown	75	75	65	55	0	0	3249000	180000	eu:cristianbud:26061985	SEASON_ARCHIVE_EST_RATING
P	eu_romania	1	CFR Cluj	21	Saša Bjelanović	3	31	68	Unknown	61	68	73	55	0	0	2916000	160000	eu:sasabjelanovic:11061979	SEASON_ARCHIVE_EST_RATING
T	eu_romania	2	Dinamo București	-1		-1	2010	0	Romania	0	0	0	55	55	2	0	0	eu_romania:2	REGISTRY
P	eu_romania	2	Dinamo București	0	Emilian Dolha	0	30	69	Unknown	67	70	70	55	0	0	3249000	180000	eu:emiliandolha	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	1	Cristian Bălgrădean	0	22	69	Unknown	63	62	74	55	0	0	3249000	180000	eu:cristianbalgradean	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	2	Kristijan Naumovski	0	21	67	Unknown	65	67	63	55	0	0	2601000	140000	eu:kristijannaumovski	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	3	Cosmin Moți	1	25	71	Unknown	73	59	63	55	0	0	3969000	220000	eu:cosminmoti	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	4	Dragoș Grigore	1	23	69	Unknown	75	69	69	55	0	0	3249000	180000	eu:dragosgrigore	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	5	Cristian Pulhac	1	25	68	Unknown	70	71	71	55	0	0	2916000	160000	eu:cristianpulhac	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	6	Cătălin Munteanu	2	31	71	Unknown	79	72	73	55	0	0	3969000	220000	eu:catalinmunteanu	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	7	Djakaridja Koné	2	24	71	Unknown	66	62	70	55	0	0	3969000	220000	eu:djakaridjakone	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	8	Andrei Mărgăritescu	2	30	69	Unknown	69	61	65	55	0	0	3249000	180000	eu:andreimargaritescu	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	9	Elis Bakaj	2	23	68	Unknown	71	68	69	55	0	0	2916000	160000	eu:elisbakaj	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	10	Bogdan Pătrașcu	2	31	67	Unknown	59	61	60	55	0	0	2601000	140000	eu:bogdanpatrascu	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	11	Gabriel Torje	2	20	71	Unknown	63	65	64	55	0	0	3969000	220000	eu:gabrieltorje	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	12	Ionel Dănciulescu	3	33	71	Unknown	58	68	64	55	0	0	3969000	220000	eu:ioneldanciulescu	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	13	Marius Alexe	3	20	70	Unknown	69	65	68	55	0	0	3600000	200000	eu:mariusalexe	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	14	Adrian Cristea	2	26	69	Unknown	57	67	65	55	0	0	3249000	180000	eu:adriancristea	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	15	Marius Niculae	3	29	70	Unknown	75	75	70	55	0	0	3600000	200000	eu:mariusniculae	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	16	Andrei Cristea	3	26	67	Unknown	57	57	66	55	0	0	2601000	140000	eu:andreicristea	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	17	George Țucudean	3	19	67	Unknown	62	70	61	55	0	0	2601000	140000	eu:georgetucudean	SEASON_APPS_EST_RATING
P	eu_romania	2	Dinamo București	18	Liviu Ganea	3	22	72	Unknown	70	69	75	55	0	0	4356000	240000	eu:liviuganea:23021988	SEASON_ARCHIVE_EST_RATING
P	eu_romania	2	Dinamo București	19	Valeriu Bordeanu	1	33	69	Unknown	62	65	66	55	0	0	3249000	180000	eu:valeriubordeanu:02021977	SEASON_ARCHIVE_EST_RATING
P	eu_romania	2	Dinamo București	20	Oscar Rubio	1	26	69	Unknown	67	74	74	55	0	0	3249000	180000	eu:oscarrubio:14051984	SEASON_ARCHIVE_EST_RATING
T	eu_romania	3	Oțelul Galați	-1		-1	2010	0	Romania	0	0	0	55	55	2	0	0	eu_romania:3	REGISTRY
P	eu_romania	3	Oțelul Galați	0	Branko Grahovac	0	27	70	Unknown	60	72	61	55	0	0	3600000	200000	eu:brankograhovac	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	1	Cornel Râpă	1	20	69	Unknown	65	66	65	55	0	0	3249000	180000	eu:cornelrapa	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	2	Adrian Sălăgeanu	2	27	68	Unknown	55	66	64	55	0	0	2916000	160000	eu:adriansalageanu	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	3	Cristian Sârghi	1	23	68	Unknown	76	61	62	55	0	0	2916000	160000	eu:cristiansarghi	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	4	Sergiu Costin	2	31	69	Unknown	71	64	71	55	0	0	3249000	180000	eu:sergiucostin	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	5	Cornel Cernea	1	31	64	Unknown	62	60	66	55	0	0	1764000	90000	eu:cornelcernea	ESTIMATED
P	eu_romania	3	Oțelul Galați	6	Gabriel Giurgiu	2	27	68	Unknown	51	58	61	55	0	0	2916000	160000	eu:gabrielgiurgiu	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	7	Ionuț Neagu	2	20	68	Unknown	74	67	63	55	0	0	2916000	160000	eu:ionutneagu	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	8	Gabriel Paraschiv	2	32	68	Unknown	53	55	58	55	0	0	2916000	160000	eu:gabrielparaschiv	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	9	Silviu Ilie	2	22	69	Unknown	57	66	59	55	0	0	3249000	180000	eu:silviuilie	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	10	Liviu Antal	2	21	68	Unknown	56	68	68	55	0	0	2916000	160000	eu:liviuantal	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	11	Laurențiu Buș	2	22	65	Unknown	56	60	67	55	0	0	2025000	110000	eu:laurentiubus	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	12	Marius Pena	3	25	68	Unknown	70	64	64	55	0	0	2916000	160000	eu:mariuspena	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	13	Bratislav Punoševac	3	23	65	Unknown	63	59	63	55	0	0	2025000	110000	eu:bratislavpunosevac	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	14	Marius Matei	2	23	63	Unknown	55	62	68	55	0	0	1521000	80000	eu:mariusmatei	ESTIMATED
P	eu_romania	3	Oțelul Galați	15	John Ibeh	2	24	65	Unknown	61	60	67	55	0	0	2025000	110000	eu:johnibeh	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	16	Cristian Ochiroșii	3	25	60	Unknown	58	65	63	55	0	0	900000	50000	eu:cristianochirosii	ESTIMATED
P	eu_romania	3	Oțelul Galați	17	Gabriel Viglianti	2	30	68	Unknown	70	64	60	55	0	0	2916000	160000	eu:gabrielviglianti	SEASON_APPS_EST_RATING
P	eu_romania	3	Oțelul Galați	18	Milan Perendija	1	24	67	Unknown	60	72	63	55	0	0	2601000	140000	eu:milanperendija:05011986	SEASON_ARCHIVE_EST_RATING
T	eu_romania	4	Rapid București	-1		-1	2010	0	Romania	0	0	0	55	55	2	0	0	eu_romania:4	REGISTRY
P	eu_romania	4	Rapid București	0	Mircea Bornescu	0	30	70	Unknown	65	73	64	55	0	0	3600000	200000	eu:mirceabornescu	SEASON_APPS_EST_RATING
P	eu_romania	4	Rapid București	1	Dănuț Coman	0	31	68	Unknown	76	71	61	55	0	0	2916000	160000	eu:danutcoman	SEASON_APPS_EST_RATING
P	eu_romania	4	Rapid București	2	Marcos António	1	27	71	Unknown	68	73	68	55	0	0	3969000	220000	eu:marcosantonio	SEASON_APPS_EST_RATING
P	eu_romania	4	Rapid București	3	Marius Constantin	1	25	68	Unknown	70	74	72	55	0	0	2916000	160000	eu:mariusconstantin	SEASON_APPS_EST_RATING
P	eu_romania	4	Rapid București	4	Ovidiu Herea	2	25	71	Unknown	61	56	58	55	0	0	3969000	220000	eu:ovidiuherea	SEASON_APPS_EST_RATING
P	eu_romania	4	Rapid București	5	Vladimir Božović	2	28	71	Unknown	60	64	75	55	0	0	3969000	220000	eu:vladimirbozovic	SEASON_APPS_EST_RATING
P	eu_romania	4	Rapid București	6	Rui Duarte	1	29	70	Unknown	64	56	66	55	0	0	3600000	200000	eu:ruiduarte	SEASON_APPS_EST_RATING
