type	league	clubIndex	club	playerIndex	player	position	age	overall	nationality	speed	resistance	quality	morale	style	formation	value	wage	uid	provenance
P	eu_netherlands	7	SC Heerenveen	10	Geert Arend Roorda	2	22	69	Unknown	71	71	69	55	0	0	3249000	180000	eu:geertarendroorda	SEASON_APPS_FIFA11
P	eu_netherlands	7	SC Heerenveen	11	Philip Haglund	2	23	69	Unknown	66	72	68	55	0	0	3249000	180000	eu:philiphaglund	SEASON_APPS_FIFA11
P	eu_netherlands	7	SC Heerenveen	12	Youssef El-Akchaoui	1	29	69	Unknown	65	68	69	55	0	0	3249000	180000	eu:youssefelakchaoui	SEASON_APPS_FIFA11
P	eu_netherlands	7	SC Heerenveen	13	Daryl Janmaat	1	21	68	Unknown	66	70	67	55	0	0	2916000	160000	eu:daryljanmaat	SEASON_APPS_FIFA11
P	eu_netherlands	7	SC Heerenveen	14	Michal Švec	2	23	68	Unknown	72	69	68	55	0	0	2916000	160000	eu:michalsvec	SEASON_APPS_FIFA11
P	eu_netherlands	7	SC Heerenveen	15	Tarik Elyounoussi	3	22	68	Unknown	72	68	66	55	0	0	2916000	160000	eu:tarikelyounoussi	SEASON_APPS_FIFA11
P	eu_netherlands	7	SC Heerenveen	16	Calvin Jong-A-Pin	2	24	67	Unknown	68	67	68	55	0	0	2601000	140000	eu:calvinjongapin	SEASON_APPS_FIFA11
P	eu_netherlands	7	SC Heerenveen	17	Milan Kopic	1	24	67	Unknown	61	69	69	55	0	0	2601000	140000	eu:milankopic	SEASON_APPS_FIFA11
P	eu_netherlands	7	SC Heerenveen	18	Igor Đurić	1	25	66	Unknown	61	67	65	55	0	0	2304000	120000	eu:igoruric	SEASON_APPS_FIFA11
P	eu_netherlands	7	SC Heerenveen	19	Samir Fazli	3	19	66	Unknown	71	65	64	55	0	0	2304000	120000	eu:samirfazli	SEASON_APPS_FIFA11
P	eu_netherlands	7	SC Heerenveen	20	Kevin Stuhr Ellegaard	0	27	72	Unknown	52	72	75	55	0	0	4356000	240000	eu:kevinstuhrellegaard:23051983	SEASON_ARCHIVE_EST_RATING
P	eu_netherlands	7	SC Heerenveen	21	Kenny Steppe	0	21	63	Unknown	46	66	67	55	0	0	1521000	80000	eu:kennysteppe:14111988	SEASON_ARCHIVE_EST_RATING
T	eu_norway	0	Molde FK	-1		-1	2010	0	Norway	0	0	0	55	55	2	0	0	eu_norway:0	REGISTRY
P	eu_norway	0	Molde FK	0	Pape Paté Diouf	3	23	79	Unknown	77	78	83	55	0	0	7569000	420000	eu:papepatediouf	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	1	Magne Hoseth	2	29	72	Unknown	75	72	71	55	0	0	4356000	240000	eu:magnehoseth	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	2	Baye Djiby Fall	3	30	71	Unknown	69	73	69	55	0	0	3969000	220000	eu:bayedjibyfall	UNVERIFIED_FIFA11_RATING_EST_AGE_ECONOMY
P	eu_norway	0	Molde FK	3	Emil Johansson	1	23	68	Unknown	62	70	66	55	0	0	2916000	160000	eu:emiljohansson	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	4	Makhtar Thioune	2	23	68	Unknown	68	70	70	55	0	0	2916000	160000	eu:makhtarthioune	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	5	Björn Runström	3	26	67	Unknown	73	69	66	55	0	0	2601000	140000	eu:bjornrunstrom	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	6	Daniel Berg Hestad	2	34	67	Unknown	65	69	71	55	0	0	2601000	140000	eu:danielberghestad	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	7	Mattias Moström	2	27	65	Unknown	65	66	66	55	0	0	2025000	110000	eu:mattiasmostrom	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	8	Thomas Holm	2	29	65	Unknown	62	66	66	55	0	0	2025000	110000	eu:thomasholm	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	9	Magne Simonsen	2	21	64	Unknown	61	67	65	55	0	0	1764000	90000	eu:magnesimonsen	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	10	Vegard Forren	1	22	64	Unknown	58	67	64	55	0	0	1764000	90000	eu:vegardforren	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	11	Aksel Berget Skjølsvik	2	22	59	Unknown	58	60	60	55	0	0	729000	50000	eu:akselbergetskjlsvik	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	12	Christian Steen	1	32	59	Unknown	55	61	59	55	0	0	729000	50000	eu:christiansteen	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	13	Kristoffer Vatshaug	1	28	59	Unknown	55	64	61	55	0	0	729000	50000	eu:kristoffervatshaug	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	14	Marcus Andreasson	1	31	58	Unknown	58	61	61	55	0	0	576000	50000	eu:marcusandreasson	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	15	Øyvind Gjerde	1	32	58	Unknown	57	57	60	55	0	0	576000	50000	eu:yvindgjerde	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	16	Kristian Strandhagen	2	20	54	Unknown	56	58	55	55	0	0	250000	50000	eu:kristianstrandhagen	SEASON_APPS_FIFA11
P	eu_norway	0	Molde FK	17	Espen Pettersen	0	29	63	Unknown	47	61	65	55	0	0	1521000	80000	eu:espenpettersen:10051980	SEASON_ARCHIVE_EST_RATING
P	eu_norway	0	Molde FK	18	Ben Amos	0	19	59	Unknown	44	61	62	55	0	0	729000	50000	eu:benamos:10041990	SEASON_ARCHIVE_EST_RATING
P	eu_norway	0	Molde FK	19	Djiby Fall	3	24	66	Unknown	70	67	67	55	0	0	2304000	120000	eu:djibyfall:20041985	SEASON_ARCHIVE_EST_RATING
T	eu_norway	1	Rosenborg BK	-1		-1	2010	0	Norway	0	0	0	55	55	2	0	0	eu_norway:1	REGISTRY
P	eu_norway	1	Rosenborg BK	0	Per Ciljan Skjelbred	2	22	80	Unknown	82	82	84	55	0	0	8100000	450000	eu:perciljanskjelbred	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	1	Anthony Annan	2	23	78	Unknown	81	79	79	55	0	0	7056000	390000	eu:anthonyannan	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	2	Mikael Lustig	1	23	74	Unknown	69	79	71	55	0	0	5184000	280000	eu:mikaellustig	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	3	Rade Prica	3	29	74	Unknown	74	72	72	55	0	0	5184000	280000	eu:radeprica	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	4	Steffen Iversen	3	33	74	Unknown	72	74	76	55	0	0	5184000	280000	eu:steffeniversen	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	5	Vadim Demidov	1	23	74	Unknown	74	74	77	55	0	0	5184000	280000	eu:vadimdemidov	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	6	Markus Henriksen	2	17	73	Unknown	75	72	76	55	0	0	4761000	260000	eu:markushenriksen	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	7	Mikael Dorsin	1	28	73	Unknown	69	73	76	55	0	0	4761000	260000	eu:mikaeldorsin	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	8	Mattias Bjärsmyr	1	24	71	Unknown	68	73	72	55	0	0	3969000	220000	eu:mattiasbjarsmyr	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	9	Bakary Sare	2	26	69	Unknown	73	69	73	55	0	0	3249000	180000	eu:bakarysare	UNVERIFIED_FIFA11_RATING_EST_AGE_ECONOMY
P	eu_norway	1	Rosenborg BK	10	Trond Olsen	2	26	69	Unknown	73	68	71	55	0	0	3249000	180000	eu:trondolsen	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	11	Fredrik Winsnes	2	34	68	Unknown	67	66	71	55	0	0	2916000	160000	eu:fredrikwinsnes	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	12	Morten Moldskred	3	29	68	Unknown	73	65	70	55	0	0	2916000	160000	eu:mortenmoldskred	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	13	Simen Wangberg	1	18	60	Unknown	55	59	58	55	0	0	900000	50000	eu:simenwangberg	SEASON_APPS_EST_RATING
P	eu_norway	1	Rosenborg BK	14	Alejandro Lago	1	30	66	Unknown	66	65	63	55	0	0	2304000	120000	eu:alejandrolago	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	15	Mushaga Bakenga	3	17	65	Unknown	69	64	69	55	0	0	2025000	110000	eu:mushagabakenga	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	16	Roar Strand	2	40	65	Unknown	65	68	67	55	0	0	2025000	110000	eu:roarstrand	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	17	Gjermund Åsen	2	18	62	Unknown	65	66	61	55	0	0	1296000	70000	eu:gjermundasen	SEASON_APPS_FIFA11
P	eu_norway	1	Rosenborg BK	18	Michael Jamtfall	3	22	61	Unknown	59	59	64	55	0	0	1089000	60000	eu:michaeljamtfall	SEASON_APPS_EST_RATING
P	eu_norway	1	Rosenborg BK	19	Erik Brathen	0	22	60	Unknown	42	63	62	55	0	0	900000	50000	eu:erikbrathen:16091987	SEASON_ARCHIVE_EST_RATING
P	eu_norway	1	Rosenborg BK	20	Kris Stadsgaard	1	24	72	Unknown	66	71	69	55	0	0	4356000	240000	eu:krisstadsgaard:01081985	SEASON_ARCHIVE_EST_RATING
T	eu_norway	2	Tromsø IL	-1		-1	2010	0	Norway	0	0	0	55	55	2	0	0	eu_norway:2	REGISTRY
P	eu_norway	2	Tromsø IL	0	Kara Mbodji	1	20	81	Unknown	80	85	80	55	0	0	8649000	480000	eu:karambodji	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	1	Sigurd Rushfeldt	3	37	74	Unknown	80	72	76	55	0	0	5184000	280000	eu:sigurdrushfeldt	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	2	Tom Høgli	2	26	74	Unknown	77	75	79	55	0	0	5184000	280000	eu:tomhgli	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	3	Ruben Yttergård Jenssen	2	21	72	Unknown	68	74	71	55	0	0	4356000	240000	eu:rubenyttergardjenssen	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	4	Miika Koppinen	1	31	68	Unknown	65	71	70	55	0	0	2916000	160000	eu:miikakoppinen	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	5	Kayke	3	21	67	Unknown	71	67	68	55	0	0	2601000	140000	eu:kayke	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	6	Fredrik Björck	1	30	66	Unknown	64	66	63	55	0	0	2304000	120000	eu:fredrikbjorck	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	7	Remi Johansen	2	19	66	Unknown	67	70	71	55	0	0	2304000	120000	eu:remijohansen	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	8	George Mourad	3	27	64	Unknown	68	62	66	55	0	0	1764000	90000	eu:georgemourad	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	9	Kevin Larsen	1	23	63	Unknown	65	65	62	55	0	0	1521000	80000	eu:kevinlarsen	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	10	Mohammed Ahamed	3	24	63	Unknown	62	65	64	55	0	0	1521000	80000	eu:mohammedahamed	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	11	Hans Åge Yndestad	1	29	62	Unknown	56	66	61	55	0	0	1296000	70000	eu:hansageyndestad	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	12	Helge Haugen	2	28	61	Unknown	64	61	63	55	0	0	1089000	60000	eu:helgehaugen	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	13	Stevan Bates	1	28	61	Unknown	63	66	58	55	0	0	1089000	60000	eu:stevanbates	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	14	Tommy Knarvik	2	30	61	Unknown	58	62	66	55	0	0	1089000	60000	eu:tommyknarvik	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	15	Mads Reginiussen	2	22	58	Unknown	57	58	59	55	0	0	576000	50000	eu:madsreginiussen	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	16	Saliou Ciss	1	20	57	Unknown	59	56	56	55	0	0	441000	50000	eu:saliouciss	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	17	Thomas Drage	2	29	57	Unknown	58	60	59	55	0	0	441000	50000	eu:thomasdrage	UNVERIFIED_FIFA11_RATING_EST_AGE_ECONOMY
P	eu_norway	2	Tromsø IL	18	Hans Julius Norbye	1	23	53	Unknown	47	53	53	55	0	0	250000	50000	eu:hansjuliusnorbye	SEASON_APPS_FIFA11
P	eu_norway	2	Tromsø IL	19	Marcus Sahlman	0	25	66	Unknown	51	69	69	55	0	0	2304000	120000	eu:marcussahlman:02011985	SEASON_ARCHIVE_EST_RATING
P	eu_norway	2	Tromsø IL	20	Sead Ramović	0	30	62	Unknown	45	59	67	55	0	0	1296000	70000	eu:seadramovic:14031979	SEASON_ARCHIVE_EST_RATING
T	eu_norway	3	Vålerenga	-1		-1	2010	0	Norway	0	0	0	55	55	2	0	0	eu_norway:3	REGISTRY
P	eu_norway	3	Vålerenga	0	Mohammed Fellah	2	20	75	Unknown	74	75	80	55	0	0	5625000	310000	eu:mohammedfellah	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	1	André Muri	1	28	74	Unknown	73	79	77	55	0	0	5184000	280000	eu:andremuri	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	2	Kristofer Hæstad	2	26	73	Unknown	73	71	75	55	0	0	4761000	260000	eu:kristoferhstad	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	3	Luton Shelton	3	24	73	Unknown	77	69	73	55	0	0	4761000	260000	eu:lutonshelton	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	4	Bojan Zajić	2	29	72	Unknown	71	72	73	55	0	0	4356000	240000	eu:bojanzajic	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	5	Harmeet Singh	2	19	72	Unknown	70	76	75	55	0	0	4356000	240000	eu:harmeetsingh	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	6	Bengt Sæternes	3	35	70	Unknown	68	70	69	55	0	0	3600000	200000	eu:bengtsternes	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	7	Andreas Nordvik	1	22	67	Unknown	63	71	67	55	0	0	2601000	140000	eu:andreasnordvik	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	8	Morten Berre	3	34	65	Unknown	64	63	63	55	0	0	2025000	110000	eu:mortenberre	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	9	Stefan Strandberg	1	19	65	Unknown	61	70	65	55	0	0	2025000	110000	eu:stefanstrandberg	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	10	Freddy dos Santos	2	33	63	Unknown	65	64	64	55	0	0	1521000	80000	eu:freddydossantos	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	11	Dawda Leigh	2	23	61	Unknown	60	60	66	55	0	0	1089000	60000	eu:dawdaleigh	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	12	Amin Nouri	1	20	60	Unknown	59	62	57	55	0	0	900000	50000	eu:aminnouri	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	13	Kristian Brix	2	19	60	Unknown	63	60	64	55	0	0	900000	50000	eu:kristianbrix	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	14	Birger Madsen	1	27	59	Unknown	56	64	57	55	0	0	729000	50000	eu:birgermadsen	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	15	Mostafa Abdellaoue	3	23	59	Unknown	63	56	57	55	0	0	729000	50000	eu:mostafaabdellaoue	UNVERIFIED_FIFA11_RATING_EST_AGE_ECONOMY
P	eu_norway	3	Vålerenga	16	Lars Iver Strand	2	26	58	Unknown	60	58	57	55	0	0	576000	50000	eu:larsiverstrand	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	17	Adnan Haidar	2	20	57	Unknown	54	60	58	55	0	0	441000	50000	eu:adnanhaidar	SEASON_APPS_FIFA11
P	eu_norway	3	Vålerenga	18	Lars Hirschfeld	0	31	69	Unknown	55	67	72	55	0	0	3249000	180000	eu:larshirschfeld:17101978	SEASON_ARCHIVE_EST_RATING
P	eu_norway	3	Vålerenga	19	Gudmund Kongshavn	0	19	59	Unknown	42	59	60	55	0	0	729000	50000	eu:gudmundkongshavn:23011991	SEASON_ARCHIVE_EST_RATING
P	eu_norway	3	Vålerenga	20	Mohammed Abdellaoue	3	24	76	Unknown	79	73	80	55	0	0	6084000	330000	eu:mohammedabdellaoue:23101985	SEASON_ARCHIVE_EST_RATING
P	eu_norway	3	Vålerenga	21	Mos	3	21	64	Unknown	70	62	63	55	0	0	1764000	90000	eu:mos:01081988	SEASON_ARCHIVE_EST_RATING
T	eu_poland	0	Lech Poznań	-1		-1	2010	0	Poland	0	0	0	55	55	2	0	0	eu_poland:0	REGISTRY
P	eu_poland	0	Lech Poznań	0	Krzysztof Kotorowski	0	33	69	Unknown	55	70	74	55	0	0	3249000	180000	eu:krzysztofkotorowski	SEASON_APPS_EST_RATING
P	eu_poland	0	Lech Poznań	1	Jasmin Burić	0	23	65	Unknown	48	68	67	55	0	0	2025000	110000	eu:jasminburic	SEASON_APPS_EST_RATING
P	eu_poland	0	Lech Poznań	2	Bartosz Bosacki	1	34	66	Unknown	67	69	69	55	0	0	2304000	120000	eu:bartoszbosacki	SEASON_APPS_FIFA11
P	eu_poland	0	Lech Poznań	3	Manuel Arboleda	1	30	70	Unknown	70	70	69	55	0	0	3600000	200000	eu:manuelarboleda	SEASON_APPS_EST_RATING
P	eu_poland	0	Lech Poznań	4	Grzegorz Wojtkowiak	1	26	65	Unknown	61	66	67	55	0	0	2025000	110000	eu:grzegorzwojtkowiak	SEASON_APPS_FIFA11
P	eu_poland	0	Lech Poznań	5	Seweryn Gancarczyk	1	28	62	Unknown	63	67	61	55	0	0	1296000	70000	eu:seweryngancarczyk	SEASON_APPS_FIFA11
P	eu_poland	0	Lech Poznań	6	Luis Henriquez	1	28	71	Unknown	65	72	68	55	0	0	3969000	220000	eu:luishenriquez	SEASON_APPS_EST_RATING
P	eu_poland	0	Lech Poznań	7	Marcin Kikut	1	27	56	Unknown	53	60	54	55	0	0	324000	50000	eu:marcinkikut	SEASON_APPS_FIFA11
P	eu_poland	0	Lech Poznań	8	Dimitrije Injac	2	29	71	Unknown	75	71	70	55	0	0	3969000	220000	eu:dimitrijeinjac	SEASON_APPS_EST_RATING
P	eu_poland	0	Lech Poznań	9	Tomasz Bandrowski	2	25	64	Unknown	67	65	69	55	0	0	1764000	90000	eu:tomaszbandrowski	SEASON_APPS_FIFA11
P	eu_poland	0	Lech Poznań	10	Semir Štilić	2	22	70	Unknown	73	74	72	55	0	0	3600000	200000	eu:semirstilic	SEASON_APPS_EST_RATING
P	eu_poland	0	Lech Poznań	11	Sergei Krivets	2	29	70	Unknown	73	74	69	55	0	0	3600000	200000	eu:sergeikrivets	UNVERIFIED_ESTIMATED
P	eu_poland	0	Lech Poznań	12	Sławomir Peszko	2	25	67	Unknown	63	70	68	55	0	0	2601000	140000	eu:sawomirpeszko	SEASON_APPS_EST_RATING
P	eu_poland	0	Lech Poznań	13	Artjoms Rudņevs	3	22	70	Unknown	73	70	69	55	0	0	3600000	200000	eu:artjomsrudnevs	SEASON_APPS_EST_RATING
P	eu_poland	0	Lech Poznań	14	Joel Tshibamba	3	21	65	Unknown	64	66	63	55	0	0	2025000	110000	eu:joeltshibamba	SEASON_APPS_EST_RATING
P	eu_poland	0	Lech Poznań	15	Artur Wichniarek	3	33	68	Unknown	72	64	72	55	0	0	2916000	160000	eu:arturwichniarek	SEASON_APPS_FIFA11
P	eu_poland	0	Lech Poznań	16	Jakub Wilk	2	25	70	Unknown	68	74	69	55	0	0	3600000	200000	eu:jakubwilk	SEASON_APPS_EST_RATING
P	eu_poland	0	Lech Poznań	17	Mateusz Możdżeń	2	19	64	Unknown	61	62	67	55	0	0	1764000	90000	eu:mateuszmozdzen	SEASON_APPS_EST_RATING
P	eu_poland	0	Lech Poznań	18	Sjarhej Kryvec	2	24	71	Unknown	75	73	72	55	0	0	3969000	220000	eu:sjarhejkryvec:08061986	SEASON_ARCHIVE_EST_RATING
P	eu_poland	0	Lech Poznań	19	Ivan Đurđević	1	33	68	Unknown	67	69	67	55	0	0	2916000	160000	eu:ivanurevic:05021977	SEASON_ARCHIVE_EST_RATING
P	eu_poland	0	Lech Poznań	20	Jacek Kiełb	2	22	67	Unknown	68	71	72	55	0	0	2601000	140000	eu:jacekkieb:10011988	SEASON_ARCHIVE_EST_RATING
T	eu_poland	1	Legia Warsaw	-1		-1	2010	0	Poland	0	0	0	55	55	2	0	0	eu_poland:1	REGISTRY
P	eu_poland	1	Legia Warsaw	0	Marijan Antolović	0	21	62	Unknown	44	65	67	55	0	0	1296000	70000	eu:marijanantolovic	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	1	Wojciech Skaba	0	26	67	Unknown	47	67	71	55	0	0	2601000	140000	eu:wojciechskaba	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	2	Dickson Choto	1	29	65	Unknown	65	70	63	55	0	0	2025000	110000	eu:dicksonchoto	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	3	Iñaki Astiz	1	26	67	Unknown	65	69	64	55	0	0	2601000	140000	eu:inakiastiz	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	4	Jakub Rzeźniczak	1	23	68	Unknown	69	68	65	55	0	0	2916000	160000	eu:jakubrzezniczak	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	5	Marcin Komorowski	1	26	68	Unknown	63	67	70	55	0	0	2916000	160000	eu:marcinkomorowski	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	6	Tomasz Kiełbowicz	1	34	64	Unknown	63	68	63	55	0	0	1764000	90000	eu:tomaszkiebowicz	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	7	Jakub Wawrzyniak	1	27	67	Unknown	67	70	67	55	0	0	2601000	140000	eu:jakubwawrzyniak	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	8	Ivica Vrdoljak	2	26	69	Unknown	73	68	69	55	0	0	3249000	180000	eu:ivicavrdoljak	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	9	Ariel Borysiuk	2	19	67	Unknown	64	66	67	55	0	0	2601000	140000	eu:arielborysiuk	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	10	Maciej Iwański	2	29	64	Unknown	67	65	65	55	0	0	1764000	90000	eu:maciejiwanski	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	11	Miroslav Radović	2	26	69	Unknown	65	69	69	55	0	0	3249000	180000	eu:miroslavradovic	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	12	Sebastian Szałachowski	2	26	65	Unknown	64	67	67	55	0	0	2025000	110000	eu:sebastianszaachowski	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	13	Michał Kucharczyk	3	19	67	Unknown	68	67	67	55	0	0	2601000	140000	eu:michakucharczyk	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	14	Takesure Chinyama	3	27	64	Unknown	66	65	64	55	0	0	1764000	90000	eu:takesurechinyama	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	15	Bruno Mezenga	3	21	64	Unknown	63	61	66	55	0	0	1764000	90000	eu:brunomezenga	SEASON_APPS_EST_RATING
P	eu_poland	1	Legia Warsaw	16	Alejandro Cabral	2	22	66	Unknown	67	65	66	55	0	0	2304000	120000	eu:alejandrocabral:11091987	SEASON_ARCHIVE_EST_RATING
P	eu_poland	1	Legia Warsaw	17	Maciej Rybus	2	20	66	Unknown	63	67	69	55	0	0	2304000	120000	eu:maciejrybus:19081989	SEASON_ARCHIVE_EST_RATING
T	eu_poland	2	Wisła Kraków	-1		-1	2010	0	Poland	0	0	0	55	55	2	0	0	eu_poland:2	REGISTRY
P	eu_poland	2	Wisła Kraków	0	Mariusz Pawełek	0	29	66	Unknown	47	64	68	55	0	0	2304000	120000	eu:mariuszpaweek	SEASON_APPS_EST_RATING
P	eu_poland	2	Wisła Kraków	1	Sergei Pareiko	0	33	65	Unknown	49	64	67	55	0	0	2025000	110000	eu:sergeipareiko	SEASON_APPS_EST_RATING
P	eu_poland	2	Wisła Kraków	2	Gordan Bunoza	1	22	64	Unknown	58	63	67	55	0	0	1764000	90000	eu:gordanbunoza	SEASON_APPS_EST_RATING
P	eu_poland	2	Wisła Kraków	3	Osman Chávez	1	26	66	Unknown	64	71	69	55	0	0	2304000	120000	eu:osmanchavez	SEASON_APPS_EST_RATING
P	eu_poland	2	Wisła Kraków	4	Dragan Paljić	1	27	65	Unknown	62	69	62	55	0	0	2025000	110000	eu:draganpaljic	SEASON_APPS_FIFA11
P	eu_poland	2	Wisła Kraków	5	Cezary Wilk	2	24	67	Unknown	68	69	68	55	0	0	2601000	140000	eu:cezarywilk	SEASON_APPS_EST_RATING
P	eu_poland	2	Wisła Kraków	6	Radosław Sobolewski	2	33	71	Unknown	73	75	72	55	0	0	3969000	220000	eu:radosawsobolewski	SEASON_APPS_FIFA11
P	eu_poland	2	Wisła Kraków	7	Łukasz Garguła	2	29	72	Unknown	76	75	72	55	0	0	4356000	240000	eu:ukaszgargua	SEASON_APPS_FIFA11
P	eu_poland	2	Wisła Kraków	8	Andraž Kirm	2	25	72	Unknown	68	75	74	55	0	0	4356000	240000	eu:andrazkirm	SEASON_APPS_FIFA11
P	eu_poland	2	Wisła Kraków	9	Patryk Małecki	3	22	67	Unknown	65	63	65	55	0	0	2601000	140000	eu:patrykmaecki	SEASON_APPS_FIFA11
P	eu_poland	2	Wisła Kraków	10	Tomáš Jirsák	2	26	67	Unknown	68	65	66	55	0	0	2601000	140000	eu:tomasjirsak	SEASON_APPS_FIFA11
P	eu_poland	2	Wisła Kraków	11	Maor Melikson	2	25	65	Unknown	65	66	66	55	0	0	2025000	110000	eu:maormelikson	SEASON_APPS_EST_RATING
P	eu_poland	2	Wisła Kraków	12	Rafał Boguski	3	26	62	Unknown	67	58	64	55	0	0	1296000	70000	eu:rafaboguski	SEASON_APPS_FIFA11
P	eu_poland	2	Wisła Kraków	13	Paweł Brożek	3	27	74	Unknown	78	75	78	55	0	0	5184000	280000	eu:pawebrozek	SEASON_APPS_FIFA11
P	eu_poland	2	Wisła Kraków	14	Maciej Żurawski	3	33	74	Unknown	75	74	74	55	0	0	5184000	280000	eu:maciejzurawski	SEASON_APPS_FIFA11
P	eu_poland	2	Wisła Kraków	15	Nourdin Boukhari	3	30	68	Unknown	67	70	67	55	0	0	2916000	160000	eu:nourdinboukhari	SEASON_APPS_FIFA11
P	eu_poland	2	Wisła Kraków	16	Andrés Ríos	3	21	64	Unknown	62	65	63	55	0	0	1764000	90000	eu:andresrios:08011989	SEASON_ARCHIVE_EST_RATING
T	eu_portugal	0	CD Nacional	-1		-1	2010	0	Portugal	0	0	0	55	55	2	0	0	eu_portugal:0	REGISTRY
P	eu_portugal	0	CD Nacional	0	Felipe Lopes	1	22	73	Unknown	70	78	70	55	0	0	4761000	260000	eu:felipelopes	SEASON_APPS_FIFA11
