club_id	player	identity_key	position	dob	appearances	source_url
eu_norway_molde-fk	Knut Dørum Lillebakk	knutdrumlillebakk	GK	27.04.1978	3	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Espen Pettersen	espenpettersen	GK	10.05.1980	12	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Elias Valderhaug	eliasvalderhaug	GK	26.04.1990	0	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Marcus Andreasson	marcusandreasson	DEF	13.07.1978	24	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Vegard Forren	vegardforren	DEF	16.02.1988	28	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Øyvind Gjerde	yvindgjerde	DEF	18.03.1977	6	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Emil Johansson	emiljohansson	DEF	11.08.1986	24	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Knut Rindarøy	knutrindary	DEF	17.07.1985	15	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Christian Steen	christiansteen	DEF	02.07.1977	14	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Kristoffer Vatshaug	kristoffervatshaug	DEF	03.06.1981	24	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Daniel Berg Hestad	danielberghestad	MID	30.07.1975	26	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Thomas Holm	thomasholm	MID	19.02.1981	27	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Magne Hoseth	magnehoseth	MID	13.10.1980	25	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Mattias Moström	mattiasmostrom	MID	25.02.1983	28	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Magne Simonsen	magnesimonsen	MID	13.07.1988	24	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Aksel Berget Skjølsvik	akselbergetskjlsvik	MID	15.05.1987	26	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Magnus Stamnestrø	magnusstamnestr	MID	18.04.1992	3	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Kristian Strandhagen	kristianstrandhagen	MID	26.07.1989	2	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Makhtar Thiouné	makhtarthioune	MID	05.08.1986	18	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Pape Paté Diouf	papepatediouf	ATT	04.04.1986	13	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Djiby Fall	djibyfall	ATT	20.04.1985	28	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Daniel Chima Chukwu	danielchimachukwu	ATT	04.04.1991	4	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Simon Markeng	simonmarkeng	ATT	09.09.1992	2	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_molde-fk	Björn Runström	bjornrunstrom	ATT	01.03.1984	17	https://www.eurofotbal.cz/kluby/norsko/molde-fk/soupiska/2010/
eu_norway_rosenborg-bk	Erik Brathen	erikbrathen	GK	16.09.1987	0	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Daniel Örlund	danielorlund	GK	23.06.1980	33	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Mattias Bjärsmyr	mattiasbjarsmyr	DEF	03.01.1986	7	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Vadim Demidov	vadimdemidov	DEF	10.10.1986	28	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Mikael Dorsin	mikaeldorsin	DEF	06.10.1981	33	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Alejandro Lago	alejandrolago	DEF	28.06.1979	9	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Mikael Lustig	mikaellustig	DEF	13.12.1986	32	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Tom Erik Nordberg	tomeriknordberg	DEF	10.07.1985	0	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Osei Oviasu	oseioviasu	DEF	02.09.1990	0	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Kris Stadsgaard	krisstadsgaard	DEF	01.08.1985	23	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Simen Wangberg	simenwangberg	DEF	06.05.1991	3	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Anthony Annan	anthonyannan	MID	21.07.1986	28	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Gjermund Åsen	gjermundasen	MID	22.05.1991	5	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Bouba	bouba	MID	05.04.1990	3	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Pål André Helland	palandrehelland	MID	04.01.1990	1	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Markus Henriksen	markushenriksen	MID	25.07.1992	31	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Trond Olsen	trondolsen	MID	05.02.1984	26	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Per Skjelbred	perskjelbred	MID	16.06.1987	31	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Roar Strand	roarstrand	MID	02.02.1970	16	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Fredrik Winsnes	fredrikwinsnes	MID	28.12.1975	29	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Mushaga Bakenga	mushagabakenga	ATT	08.08.1992	6	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Steffen Iversen	steffeniversen	ATT	10.11.1976	33	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Michael Jamtfall	michaeljamtfall	ATT	24.03.1987	5	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Morten Moldskred	mortenmoldskred	ATT	13.06.1980	23	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Rade Prica	radeprica	ATT	30.06.1980	25	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Kjell Rune Sellin	kjellrunesellin	ATT	01.06.1989	7	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_rosenborg-bk	Abdou Traoré	abdoutraore	ATT	28.12.1988	8	https://www.eurofotbal.cz/kluby/norsko/rosenborg-bk/soupiska/2010/
eu_norway_troms-il	Sead Ramović	seadramovic	GK	14.03.1979	8	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Marcus Sahlman	marcussahlman	GK	02.01.1985	24	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Stevan Bates	stevanbates	DEF	29.11.1981	1	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Fredrik Björck	fredrikbjorck	DEF	22.10.1979	28	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Saliou Ciss	saliouciss	DEF	15.09.1989	13	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Miika Koppinen	miikakoppinen	DEF	05.07.1978	27	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Kevin Larsen	kevinlarsen	DEF	10.05.1986	3	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Kara Mbodji	karambodji	DEF	11.11.1989	23	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Hans Norbye	hansnorbye	DEF	16.01.1987	0	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Jade North	jadenorth	DEF	07.01.1982	6	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Dominique Taboga	dominiquetaboga	DEF	06.11.1982	1	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Hans Åge Yndestad	hansageyndestad	DEF	24.07.1980	28	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Lars Andreassen	larsandreassen	MID	14.05.1991	1	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Helge Haugen	helgehaugen	MID	15.02.1982	23	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Tom Høgli	tomhgli	MID	24.02.1984	30	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Ruben Jenssen	rubenjenssen	MID	04.05.1988	30	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Remi Johansen	remijohansen	MID	04.09.1990	29	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Tommy Knarvik	tommyknarvik	MID	01.11.1979	22	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Mads Reginiussen	madsreginiussen	MID	02.01.1988	11	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Mohammed Ahamed	mohammedahamed	ATT	05.08.1985	27	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Vegard Braaten	vegardbraaten	ATT	30.06.1987	5	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Mignane Diouf	mignanediouf	ATT	01.02.1989	1	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Kayke	kayke	ATT	01.04.1988	10	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	George Mourad	georgemourad	ATT	18.09.1982	25	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_troms-il	Sigurd Rushfeldt	sigurdrushfeldt	ATT	11.12.1972	20	https://www.eurofotbal.cz/kluby/norsko/tromso-il/soupiska/2010/
eu_norway_valerenga	Lars Hirschfeld	larshirschfeld	GK	17.10.1978	30	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Gudmund Kongshavn	gudmundkongshavn	GK	23.01.1991	0	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Frode Larsen	frodelarsen	GK	09.07.1988	0	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Victor Johansen	victorjohansen	DEF	16.06.1994	1	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Birger Madsen	birgermadsen	DEF	23.04.1982	6	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	André Muri	andremuri	DEF	22.04.1981	30	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Andreas Nordvik	andreasnordvik	DEF	18.03.1987	27	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Amin Nouri	aminnouri	DEF	10.01.1990	18	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Stefan Strandberg	stefanstrandberg	DEF	25.07.1990	28	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Kristian Brix	kristianbrix	MID	13.06.1990	5	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Freddy dos Santos	freddydossantos	MID	02.10.1976	25	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Mohammed Fellah	mohammedfellah	MID	24.05.1989	29	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Kristofer Haestad	kristoferhaestad	MID	09.12.1983	27	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Adnan Haidar	adnanhaidar	MID	03.08.1989	4	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Etzaz Hussain	etzazhussain	MID	27.01.1993	0	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Dawda Leigh	dawdaleigh	MID	27.06.1986	6	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Fegor Ogude	fegorogude	MID	29.07.1987	6	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Harmeet Singh	harmeetsingh	MID	12.11.1990	30	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Lars Strand	larsstrand	MID	07.05.1983	2	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Bojan Zajić	bojanzajic	MID	17.06.1980	20	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Mohammed Abdellaoue	mohammedabdellaoue	ATT	23.10.1985	20	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Shåresh Ahmadi	shareshahmadi	ATT	01.05.1994	1	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Morten Berre	mortenberre	ATT	10.08.1975	30	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Mos	mos	ATT	01.08.1988	18	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Håvard Nielsen	havardnielsen	ATT	15.07.1993	1	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Bengt Saeternes	bengtsaeternes	ATT	01.01.1975	25	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_norway_valerenga	Luton Shelton	lutonshelton	ATT	11.11.1985	28	https://www.eurofotbal.cz/kluby/norsko/valerenga-if/soupiska/2010/
eu_poland_lech-poznan	Gerard Bieszczad	gerardbieszczad	GK	05.02.1993	0	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Jasmin Burić	jasminburic	GK	18.02.1987	17	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Grzegorz Kasprzik	grzegorzkasprzik	GK	20.09.1983	0	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Krzysztof Kotorowski	krzysztofkotorowski	GK	12.09.1976	30	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Manuel Arboleda	manuelarboleda	DEF	02.08.1979	37	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Bartosz Bosacki	bartoszbosacki	DEF	20.12.1975	36	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Ivan Đurđević	ivanurevic	DEF	05.02.1977	30	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Seweryn Gancarczyk	seweryngancarczyk	DEF	22.11.1981	14	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Luis Henríquez	luishenriquez	DEF	23.11.1981	38	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Marcin Kamiński	marcinkaminski	DEF	15.01.1992	3	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Marcin Kikut	marcinkikut	DEF	25.06.1983	33	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Przemyslaw Krolak	przemyslawkrolak	DEF	31.03.1990	0	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Grzegorz Wojtkowiak	grzegorzwojtkowiak	DEF	26.01.1984	24	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Hubert Wołąkiewicz	hubertwoakiewicz	DEF	21.10.1985	15	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Tomasz Bandrowski	tomaszbandrowski	MID	18.09.1984	8	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Kamil Drygas	kamildrygas	MID	07.09.1991	9	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Gordan Golik	gordangolik	MID	04.03.1985	0	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Dimitrije Injać	dimitrijeinjac	MID	12.08.1980	42	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Jacek Kiełb	jacekkieb	MID	10.01.1988	28	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Sjarhej Kryvec	sjarhejkryvec	MID	08.06.1986	42	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Mateusz Możdżeń	mateuszmozdzen	MID	14.03.1991	20	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Rafal Murawski	rafalmurawski	MID	09.10.1981	17	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Sławomir Peszko	sawomirpeszko	MID	19.02.1985	25	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Semir Štilić	semirstilic	MID	08.10.1987	44	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Jakub Wilk	jakubwilk	MID	11.07.1985	35	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Ján Zápotoka	janzapotoka	MID	23.03.1988	4	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Bartosz Bereszyński	bartoszbereszynski	ATT	12.07.1992	0	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Krzysztof Chrapek	krzysztofchrapek	ATT	07.10.1985	0	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Tomasz Mikolajczak	tomaszmikolajczak	ATT	11.12.1987	13	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Artjoms Rudņevs	artjomsrudnevs	ATT	13.01.1988	39	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Bartosz Ślusarski	bartoszslusarski	ATT	11.12.1981	12	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Joël Tshibamba	joeltshibamba	ATT	22.09.1988	19	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Vojo Ubiparip	vojoubiparip	ATT	10.05.1988	11	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_lech-poznan	Artur Wichniarek	arturwichniarek	ATT	28.02.1977	12	https://www.eurofotbal.cz/kluby/polsko/lech-poznan/soupiska/2010-2011/
eu_poland_legia-warsaw	Marijan Antolović	marijanantolovic	GK	07.05.1989	8	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Kostjantyn Machnovskyj	kostjantynmachnovskyj	GK	01.01.1989	7	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Wojciech Skaba	wojciechskaba	GK	09.04.1984	20	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Jakub Szumski	jakubszumski	GK	06.03.1992	0	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Iñaki Astiz	inakiastiz	DEF	05.11.1983	22	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Piotr Augustyniak	piotraugustyniak	DEF	23.10.1989	0	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Dickson Choto	dicksonchoto	DEF	19.03.1981	14	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Artur Jędrzejczyk	arturjedrzejczyk	DEF	04.11.1987	15	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Dejan Kelhar	dejankelhar	DEF	05.04.1984	3	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Tomasz Kiełbowicz	tomaszkiebowicz	DEF	21.02.1976	14	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Srđa Knežević	sraknezevic	DEF	15.04.1985	5	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Marcin Komorowski	marcinkomorowski	DEF	17.04.1984	29	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Panče Kumbev	pancekumbev	DEF	25.12.1979	0	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Jakub Rzeźniczak	jakubrzezniczak	DEF	26.10.1986	27	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Wojciech Szala	wojciechszala	DEF	27.01.1976	0	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Jakub Wawrzyniak	jakubwawrzyniak	DEF	07.07.1983	25	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Damian Zbozien	damianzbozien	DEF	25.04.1989	0	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Adam Banasiak	adambanasiak	MID	07.12.1989	0	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Ariel Borysiuk	arielborysiuk	MID	29.07.1991	31	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Alejandro Cabral	alejandrocabral	MID	11.09.1987	26	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Piotr Giza	piotrgiza	MID	28.02.1980	1	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Janusz Gol	januszgol	MID	11.11.1985	11	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Maciej Iwański	maciejiwanski	MID	07.05.1981	12	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Manu	manu	MID	28.08.1982	33	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Felix Ogbuke	felixogbuke	MID	18.09.1985	8	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Miroslav Radović	miroslavradovic	MID	16.01.1984	34	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Maciej Rybus	maciejrybus	MID	19.08.1989	23	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Sebastian Szałachowski	sebastianszaachowski	MID	21.01.1984	14	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Ivica Vrdoljak	ivicavrdoljak	MID	19.09.1983	31	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Rafał Wolski	rafawolski	MID	10.11.1992	6	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Michał Żyro	michazyro	MID	20.09.1992	7	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Fangzhuo Dong	fangzhuodong	ATT	23.01.1985	0	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
eu_poland_legia-warsaw	Maciej Górski	maciejgorski	ATT	01.03.1990	0	https://www.eurofotbal.cz/kluby/polsko/legia-varsava/soupiska/2010-2011/
